LOWER_ARM_L,LOWER_ARM_R,LOWER_LEG_L,LOWER_LEG_R,UPPER_ARM_L,UPPER_ARM_R,UPPER_LEG_L,UPPER_LEG_R,name
84.0,125.0,100.0,142.0,83.0,85.0,164.0,204.0,01010308361
65.0,70.0,90.0,109.0,63.0,55.0,154.0,168.0,02020924318
109.0,43.0,123.0,124.0,23.0,48.0,177.0,164.0,01010518319
64.0,56.0,80.0,98.0,61.0,67.0,163.0,173.0,02021240323
68.0,63.0,80.0,82.0,55.0,73.0,159.0,176.0,01010102354
47.0,45.0,70.0,69.0,52.0,52.0,116.0,138.0,01010309396
82.0,92.0,91.0,96.0,77.0,73.0,140.0,198.0,01010518327
53.0,48.0,77.0,104.0,58.0,38.0,122.0,133.0,02021560313
66.0,38.0,101.0,97.0,61.0,62.0,171.0,200.0,02021030315
54.0,58.0,122.0,107.0,63.0,67.0,180.0,189.0,01010101324
83.0,68.0,94.0,121.0,85.0,73.0,209.0,224.0,02021135305
76.0,111.0,182.0,77.0,54.0,71.0,175.0,182.0,02020719301
85.0,59.0,79.0,104.0,67.0,56.0,143.0,162.0,02020617347
71.0,54.0,127.0,106.0,59.0,65.0,182.0,218.0,010101013105
59.0,66.0,95.0,99.0,54.0,63.0,140.0,160.0,01010311331
40.0,70.0,176.0,92.0,93.0,59.0,157.0,193.0,02021242311
76.0,68.0,109.0,144.0,64.0,73.0,120.0,147.0,01010621351
69.0,58.0,97.0,113.0,65.0,75.0,175.0,195.0,01010101314
58.0,60.0,116.0,117.0,72.0,69.0,167.0,169.0,02010510315
35.0,60.0,96.0,93.0,33.0,58.0,139.0,162.0,010106213112
59.0,67.0,134.0,133.0,71.0,93.0,184.0,241.0,01010412345
63.0,65.0,95.0,83.0,60.0,76.0,163.0,175.0,02021137316
84.0,82.0,100.0,97.0,72.0,89.0,196.0,239.0,02010307304
85.0,71.0,94.0,102.0,66.0,70.0,168.0,143.0,01010309392
43.0,41.0,91.0,55.0,49.0,47.0,78.0,124.0,01010102388
49.0,52.0,98.0,77.0,55.0,62.0,177.0,170.0,01010413335
77.0,164.0,35.0,123.0,94.0,93.0,151.0,290.0,02010511305
51.0,58.0,95.0,102.0,46.0,49.0,133.0,178.0,02021557306
49.0,53.0,82.0,98.0,50.0,52.0,173.0,189.0,02021560301
83.0,77.0,151.0,155.0,84.0,84.0,152.0,209.0,01010207304
79.0,82.0,120.0,101.0,85.0,91.0,168.0,153.0,01010204363
111.0,103.0,224.0,218.0,110.0,87.0,188.0,200.0,02021032312
63.0,71.0,192.0,144.0,93.0,65.0,170.0,188.0,02020618329
54.0,53.0,86.0,92.0,39.0,42.0,128.0,159.0,010106193133
59.0,51.0,78.0,80.0,40.0,51.0,121.0,133.0,01010414354
53.0,60.0,116.0,117.0,69.0,61.0,151.0,191.0,01010518322
59.0,57.0,92.0,97.0,64.0,63.0,189.0,190.0,01010310351
58.0,66.0,85.0,96.0,57.0,46.0,159.0,197.0,02021240315
66.0,72.0,105.0,112.0,73.0,81.0,168.0,156.0,01010620314
48.0,54.0,88.0,72.0,62.0,38.0,153.0,146.0,01010308385
44.0,44.0,69.0,71.0,46.0,41.0,118.0,105.0,02010511320
57.0,64.0,91.0,109.0,67.0,65.0,139.0,142.0,02010408335
135.0,66.0,125.0,142.0,77.0,65.0,123.0,179.0,02020617302
54.0,48.0,99.0,104.0,59.0,76.0,121.0,120.0,01010308315
47.0,47.0,78.0,86.0,34.0,39.0,111.0,120.0,02021243305
63.0,63.0,121.0,143.0,51.0,74.0,174.0,188.0,01010310359
72.0,80.0,99.0,96.0,58.0,74.0,187.0,219.0,02021029312
57.0,57.0,78.0,101.0,38.0,58.0,202.0,126.0,02021557312
63.0,70.0,73.0,78.0,64.0,65.0,174.0,170.0,01010206326
65.0,92.0,126.0,141.0,54.0,93.0,147.0,232.0,02020616318
82.0,76.0,140.0,135.0,72.0,71.0,171.0,204.0,01010518310
41.0,41.0,82.0,81.0,45.0,50.0,113.0,142.0,01010414355
51.0,56.0,92.0,107.0,42.0,47.0,209.0,197.0,02010510301
40.0,43.0,69.0,80.0,52.0,47.0,116.0,128.0,02010203304
140.0,173.0,323.0,290.0,24.0,260.0,87.0,352.0,02021139332
69.0,39.0,89.0,92.0,49.0,59.0,156.0,147.0,02010306319
81.0,73.0,112.0,118.0,72.0,81.0,185.0,196.0,01010309389
87.0,116.0,205.0,193.0,74.0,78.0,208.0,237.0,02020616306
59.0,50.0,84.0,80.0,63.0,56.0,118.0,111.0,01010102323
69.0,61.0,95.0,110.0,70.0,65.0,163.0,160.0,02021135337
61.0,61.0,102.0,99.0,56.0,74.0,198.0,248.0,01010620350
71.0,74.0,95.0,96.0,63.0,78.0,143.0,160.0,01010414309
33.0,62.0,78.0,82.0,52.0,64.0,158.0,193.0,01010206366
52.0,60.0,104.0,119.0,58.0,54.0,147.0,196.0,01010103361
57.0,72.0,91.0,85.0,73.0,81.0,144.0,153.0,01010621313
88.0,83.0,118.0,133.0,83.0,69.0,184.0,186.0,02010305312
80.0,124.0,156.0,137.0,96.0,73.0,175.0,208.0,01010207329
71.0,81.0,113.0,110.0,75.0,88.0,173.0,210.0,02021139329
68.0,53.0,109.0,69.0,76.0,69.0,146.0,141.0,01010101395
26.0,45.0,150.0,96.0,37.0,48.0,148.0,166.0,02020617324
74.0,122.0,129.0,180.0,72.0,99.0,200.0,224.0,02021027306
86.0,66.0,86.0,94.0,100.0,66.0,199.0,189.0,02010306318
95.0,94.0,187.0,158.0,95.0,95.0,199.0,268.0,02021136308
55.0,67.0,79.0,103.0,47.0,63.0,136.0,156.0,02020925303
67.0,53.0,86.0,107.0,59.0,63.0,211.0,398.0,01010308339
58.0,63.0,109.0,103.0,62.0,57.0,196.0,189.0,02021139320
36.0,36.0,94.0,96.0,40.0,38.0,106.0,106.0,010101023149
47.0,44.0,89.0,62.0,30.0,45.0,99.0,143.0,02010101312
59.0,51.0,77.0,100.0,54.0,56.0,150.0,165.0,01010310360
93.0,96.0,137.0,120.0,77.0,76.0,270.0,252.0,01010207337
80.0,69.0,111.0,149.0,54.0,62.0,159.0,184.0,02021028311
56.0,55.0,77.0,83.0,52.0,64.0,158.0,160.0,02021555305
39.0,40.0,41.0,53.0,38.0,47.0,132.0,81.0,02021243307
83.0,57.0,104.0,111.0,74.0,73.0,178.0,146.0,01010620316
76.0,88.0,125.0,111.0,72.0,88.0,186.0,215.0,01010309308
72.0,100.0,112.0,134.0,82.0,66.0,144.0,175.0,02021034315
43.0,47.0,79.0,83.0,48.0,51.0,133.0,133.0,02020925310
68.0,71.0,88.0,95.0,78.0,81.0,231.0,255.0,01010309376
46.0,41.0,102.0,133.0,45.0,50.0,173.0,164.0,02020926303
81.0,81.0,97.0,90.0,77.0,87.0,195.0,199.0,01010515318
38.0,43.0,64.0,57.0,54.0,61.0,123.0,150.0,02020822345
38.0,50.0,85.0,99.0,42.0,49.0,123.0,121.0,02010101311
77.0,75.0,100.0,109.0,83.0,83.0,171.0,215.0,01010309325
61.0,69.0,94.0,99.0,62.0,64.0,191.0,173.0,01010619320
90.0,45.0,117.0,112.0,52.0,71.0,165.0,206.0,02021557314
48.0,44.0,85.0,70.0,62.0,38.0,126.0,117.0,02021560318
31.0,56.0,65.0,73.0,49.0,54.0,87.0,130.0,01010103381
53.0,65.0,162.0,126.0,83.0,63.0,131.0,157.0,01010517314
66.0,60.0,111.0,87.0,59.0,78.0,160.0,164.0,01010103368
51.0,46.0,79.0,80.0,50.0,54.0,100.0,125.0,02010409310
100.0,105.0,107.0,134.0,72.0,76.0,178.0,207.0,02021028308
57.0,53.0,91.0,97.0,60.0,72.0,146.0,153.0,01010101336
65.0,63.0,104.0,144.0,65.0,92.0,172.0,224.0,02020924311
70.0,63.0,132.0,106.0,72.0,70.0,147.0,151.0,01010620338
56.0,58.0,141.0,124.0,50.0,56.0,154.0,163.0,01010102381
44.0,39.0,88.0,90.0,42.0,45.0,131.0,147.0,010101023128
67.0,75.0,106.0,114.0,78.0,79.0,213.0,198.0,02021135307
47.0,59.0,97.0,109.0,54.0,68.0,130.0,157.0,02010408312
51.0,56.0,84.0,100.0,50.0,64.0,159.0,170.0,01010619352
70.0,49.0,74.0,87.0,59.0,61.0,137.0,144.0,02010408336
52.0,45.0,80.0,106.0,46.0,41.0,151.0,168.0,01010411302
52.0,124.0,168.0,201.0,51.0,112.0,184.0,234.0,02020618303
46.0,63.0,65.0,161.0,79.0,68.0,177.0,169.0,02020617358
87.0,56.0,123.0,122.0,68.0,71.0,177.0,191.0,01010412308
46.0,53.0,91.0,102.0,46.0,76.0,143.0,160.0,02020924315
63.0,62.0,99.0,97.0,59.0,67.0,142.0,175.0,02021555307
53.0,53.0,88.0,91.0,65.0,49.0,126.0,118.0,01010309379
40.0,72.0,83.0,75.0,73.0,69.0,147.0,132.0,01010413313
22.0,23.0,37.0,62.0,30.0,34.0,72.0,75.0,02021241317
58.0,94.0,141.0,122.0,83.0,47.0,110.0,169.0,02021033320
77.0,67.0,84.0,96.0,69.0,62.0,172.0,150.0,02010203303
35.0,14.0,66.0,71.0,43.0,35.0,130.0,118.0,010106213117
60.0,50.0,97.0,78.0,63.0,66.0,152.0,202.0,02010408313
34.0,37.0,82.0,62.0,19.0,40.0,110.0,138.0,02010305319
69.0,62.0,97.0,102.0,82.0,48.0,214.0,199.0,010106193139
78.0,106.0,141.0,174.0,62.0,73.0,198.0,255.0,01010207351
98.0,126.0,186.0,181.0,60.0,79.0,211.0,232.0,02020614311
82.0,83.0,138.0,131.0,64.0,77.0,171.0,199.0,02021558304
50.0,43.0,86.0,93.0,53.0,47.0,161.0,143.0,02010305307
51.0,51.0,76.0,65.0,37.0,57.0,124.0,155.0,02010512334
47.0,51.0,86.0,81.0,56.0,59.0,137.0,140.0,02010409336
160.0,23.0,137.0,26.0,88.0,46.0,153.0,483.0,02021034331
100.0,106.0,134.0,132.0,101.0,67.0,230.0,233.0,02021136309
84.0,59.0,126.0,105.0,80.0,79.0,171.0,176.0,01010204323
42.0,67.0,69.0,81.0,42.0,69.0,131.0,136.0,02020822350
81.0,92.0,146.0,136.0,81.0,75.0,211.0,219.0,02020821305
60.0,76.0,84.0,92.0,48.0,69.0,205.0,204.0,02021557308
94.0,98.0,118.0,109.0,87.0,76.0,142.0,187.0,02021029318-
70.0,77.0,90.0,91.0,100.0,83.0,139.0,160.0,01010620323
45.0,58.0,130.0,142.0,29.0,64.0,124.0,183.0,01010517342
50.0,55.0,80.0,81.0,44.0,48.0,110.0,133.0,02021555313
105.0,49.0,124.0,95.0,75.0,46.0,200.0,185.0,01010206347
66.0,76.0,71.0,67.0,51.0,248.0,114.0,169.0,02010305301
54.0,131.0,147.0,185.0,88.0,95.0,164.0,216.0,02020617328
57.0,89.0,130.0,120.0,65.0,67.0,161.0,168.0,02021027335
57.0,95.0,149.0,98.0,39.0,59.0,118.0,226.0,02020614305
94.0,100.0,154.0,170.0,91.0,98.0,187.0,233.0,02021033325
31.0,33.0,53.0,62.0,28.0,26.0,104.0,128.0,02021241306
71.0,95.0,144.0,99.0,71.0,79.0,191.0,201.0,01010308335
96.0,54.0,151.0,128.0,85.0,76.0,179.0,205.0,01010207320
58.0,50.0,83.0,82.0,62.0,45.0,180.0,166.0,02021137302
58.0,51.0,76.0,81.0,64.0,62.0,159.0,174.0,01010204327
46.0,65.0,90.0,97.0,54.0,57.0,167.0,213.0,02020925304
47.0,40.0,129.0,108.0,64.0,48.0,228.0,230.0,01010206314
82.0,104.0,136.0,148.0,90.0,72.0,214.0,209.0,02020615313
124.0,87.0,178.0,189.0,92.0,74.0,169.0,192.0,02020616314
25.0,22.0,74.0,75.0,42.0,25.0,95.0,87.0,02010202301
45.0,55.0,63.0,65.0,38.0,45.0,137.0,148.0,02010101302
98.0,71.0,139.0,103.0,79.0,85.0,167.0,180.0,01010412374
58.0,58.0,90.0,80.0,64.0,57.0,152.0,162.0,02010510323
46.0,39.0,66.0,82.0,53.0,54.0,128.0,122.0,02010409324
70.0,66.0,80.0,92.0,59.0,73.0,193.0,179.0,01010103302
70.0,67.0,91.0,93.0,50.0,66.0,191.0,206.0,02021557319
56.0,109.0,211.0,192.0,76.0,115.0,203.0,221.0,02020720303
35.0,38.0,69.0,62.0,40.0,41.0,117.0,123.0,010101023104
17.0,249.0,266.0,101.0,80.0,121.0,151.0,357.0,02010202307
74.0,79.0,108.0,90.0,74.0,77.0,155.0,206.0,02020822321
62.0,64.0,85.0,95.0,58.0,55.0,141.0,151.0,01010412322
56.0,74.0,116.0,103.0,70.0,67.0,154.0,150.0,010106193131
83.0,51.0,87.0,86.0,64.0,69.0,143.0,144.0,01010206320
92.0,105.0,131.0,141.0,71.0,67.0,163.0,160.0,02020614303
82.0,66.0,106.0,111.0,62.0,87.0,168.0,246.0,01010204331
51.0,57.0,93.0,78.0,48.0,64.0,107.0,131.0,010101023103
54.0,50.0,142.0,103.0,46.0,57.0,172.0,209.0,01010620309
143.0,138.0,221.0,167.0,140.0,92.0,226.0,292.0,02020615308
40.0,39.0,69.0,68.0,53.0,37.0,118.0,112.0,010106193171
46.0,57.0,85.0,98.0,50.0,58.0,133.0,160.0,01010310353
72.0,72.0,101.0,114.0,65.0,74.0,144.0,154.0,01010621308
29.0,109.0,109.0,97.0,28.0,96.0,141.0,200.0,02020614324
36.0,50.0,64.0,67.0,33.0,36.0,84.0,102.0,02010512338
77.0,107.0,127.0,121.0,45.0,52.0,193.0,210.0,02021034314
35.0,59.0,74.0,93.0,38.0,64.0,104.0,162.0,010101023124
69.0,84.0,137.0,107.0,70.0,61.0,217.0,222.0,02021027327
61.0,63.0,99.0,116.0,45.0,58.0,171.0,216.0,010101023109
56.0,64.0,90.0,75.0,67.0,82.0,159.0,204.0,02010408314
31.0,41.0,67.0,58.0,33.0,35.0,80.0,79.0,02010202305
29.0,32.0,53.0,43.0,34.0,42.0,80.0,97.0,02010512311
88.0,70.0,115.0,130.0,76.0,80.0,186.0,203.0,01010414316
105.0,133.0,180.0,184.0,36.0,90.0,158.0,227.0,02020618320
63.0,65.0,90.0,90.0,69.0,82.0,206.0,199.0,02020822336
64.0,59.0,107.0,129.0,70.0,71.0,136.0,161.0,01010101338
68.0,56.0,99.0,96.0,74.0,57.0,123.0,127.0,02021027312
55.0,63.0,106.0,93.0,43.0,66.0,128.0,148.0,01010620334
109.0,150.0,102.0,138.0,98.0,75.0,255.0,200.0,02021027316
49.0,62.0,67.0,88.0,47.0,55.0,115.0,179.0,01010412349
69.0,68.0,110.0,124.0,65.0,61.0,164.0,146.0,01010412304
81.0,87.0,148.0,154.0,68.0,83.0,166.0,179.0,02021027322
44.0,45.0,90.0,94.0,48.0,53.0,115.0,109.0,01010102389
56.0,53.0,116.0,126.0,51.0,50.0,180.0,151.0,01010103358
42.0,46.0,65.0,58.0,46.0,46.0,81.0,108.0,02021241312
68.0,94.0,146.0,128.0,78.0,81.0,160.0,252.0,02021027314
60.0,65.0,101.0,115.0,61.0,68.0,166.0,226.0,02010409338
76.0,72.0,116.0,93.0,66.0,60.0,170.0,151.0,01010412327
67.0,75.0,65.0,82.0,70.0,87.0,215.0,208.0,02021241313
55.0,56.0,87.0,83.0,49.0,56.0,119.0,129.0,01010206302
61.0,48.0,70.0,64.0,61.0,50.0,112.0,165.0,02010409317
67.0,66.0,116.0,116.0,71.0,74.0,203.0,195.0,02021240307
42.0,54.0,76.0,96.0,55.0,49.0,127.0,115.0,02010513319
82.0,85.0,91.0,99.0,76.0,93.0,177.0,248.0,02021240313
86.0,62.0,159.0,149.0,66.0,78.0,135.0,194.0,02021557320
63.0,51.0,79.0,90.0,62.0,56.0,138.0,237.0,010106213106
52.0,57.0,78.0,95.0,49.0,76.0,151.0,180.0,02010409341
76.0,53.0,125.0,95.0,75.0,53.0,195.0,178.0,01010204320
72.0,63.0,114.0,116.0,73.0,72.0,185.0,188.0,02021138314
72.0,75.0,103.0,112.0,67.0,92.0,200.0,182.0,02021135326
58.0,53.0,93.0,95.0,59.0,56.0,166.0,168.0,01010619356
64.0,58.0,101.0,102.0,73.0,32.0,179.0,120.0,01010308341
69.0,63.0,137.0,136.0,65.0,63.0,129.0,147.0,01010414339
52.0,45.0,85.0,70.0,55.0,50.0,145.0,137.0,010106193166
68.0,79.0,140.0,170.0,74.0,77.0,193.0,222.0,02021558307
40.0,71.0,124.0,133.0,30.0,37.0,137.0,175.0,02020617348
44.0,71.0,137.0,121.0,73.0,67.0,164.0,196.0,02021027329
67.0,75.0,83.0,73.0,58.0,74.0,97.0,148.0,01010206352
77.0,59.0,83.0,87.0,58.0,74.0,203.0,192.0,01010310368
84.0,64.0,99.0,92.0,73.0,95.0,226.0,216.0,02021139307
28.0,48.0,97.0,111.0,38.0,69.0,126.0,220.0,02020924304
76.0,34.0,174.0,139.0,61.0,61.0,162.0,183.0,02020617317
53.0,127.0,224.0,213.0,85.0,94.0,167.0,293.0,02020615312
43.0,36.0,63.0,62.0,49.0,48.0,98.0,106.0,02021241308
69.0,71.0,91.0,103.0,61.0,80.0,195.0,208.0,02020822303
68.0,69.0,135.0,141.0,65.0,82.0,178.0,178.0,01010620326
87.0,61.0,124.0,135.0,52.0,64.0,152.0,189.0,01010207327
58.0,51.0,83.0,80.0,62.0,50.0,157.0,172.0,01010206335
40.0,60.0,85.0,93.0,50.0,67.0,164.0,201.0,02010409342
84.0,125.0,189.0,150.0,59.0,85.0,159.0,241.0,02020616317
59.0,59.0,95.0,110.0,54.0,57.0,189.0,204.0,01010411306
24.0,47.0,93.0,96.0,30.0,48.0,132.0,167.0,02021556304
49.0,47.0,79.0,78.0,49.0,47.0,176.0,168.0,010101023200
63.0,67.0,97.0,105.0,67.0,79.0,218.0,192.0,01010413333
36.0,44.0,68.0,68.0,30.0,45.0,104.0,101.0,02010512322
19.0,50.0,116.0,121.0,24.0,66.0,143.0,158.0,01010103371
48.0,64.0,69.0,70.0,51.0,62.0,144.0,160.0,02010408328
91.0,124.0,145.0,135.0,72.0,68.0,171.0,233.0,02021029313
109.0,95.0,157.0,143.0,66.0,58.0,132.0,182.0,02020617322
73.0,70.0,90.0,98.0,69.0,74.0,174.0,214.0,01010103343
55.0,58.0,92.0,94.0,63.0,65.0,129.0,130.0,01010308326
59.0,69.0,112.0,100.0,65.0,65.0,194.0,186.0,02021135313
75.0,69.0,121.0,130.0,62.0,79.0,153.0,188.0,02021556342
65.0,55.0,101.0,100.0,63.0,64.0,168.0,159.0,01010311322
62.0,75.0,130.0,138.0,63.0,79.0,215.0,248.0,02021033308
78.0,105.0,183.0,191.0,56.0,78.0,196.0,196.0,02021242313
101.0,90.0,157.0,152.0,58.0,137.0,213.0,201.0,02021033311
72.0,47.0,144.0,110.0,73.0,44.0,169.0,137.0,01010206304
55.0,59.0,106.0,102.0,57.0,59.0,138.0,164.0,01010101363
71.0,122.0,238.0,151.0,41.0,58.0,143.0,240.0,02020615304
63.0,62.0,86.0,120.0,48.0,59.0,118.0,131.0,02020822313
98.0,55.0,87.0,85.0,67.0,68.0,156.0,196.0,02021137321
63.0,62.0,91.0,94.0,73.0,73.0,155.0,143.0,01010309375
73.0,82.0,95.0,108.0,73.0,85.0,166.0,136.0,02021557326
66.0,74.0,84.0,79.0,69.0,55.0,185.0,165.0,02021138305
71.0,75.0,116.0,102.0,55.0,82.0,174.0,214.0,02021136314
89.0,77.0,132.0,137.0,69.0,76.0,195.0,191.0,02020821303
61.0,54.0,115.0,105.0,52.0,70.0,151.0,148.0,02021032325
69.0,87.0,99.0,113.0,37.0,43.0,93.0,186.0,02021028305
47.0,29.0,89.0,97.0,59.0,55.0,148.0,197.0,010106193143
91.0,98.0,159.0,117.0,92.0,72.0,200.0,254.0,02021032307
79.0,124.0,238.0,143.0,93.0,65.0,194.0,233.0,02020618310
47.0,47.0,68.0,70.0,50.0,40.0,110.0,131.0,010101023163
67.0,94.0,144.0,117.0,80.0,73.0,155.0,182.0,02021027330
54.0,81.0,116.0,135.0,62.0,61.0,168.0,189.0,01010517319
70.0,73.0,90.0,94.0,65.0,71.0,166.0,163.0,02010101317
87.0,59.0,92.0,92.0,74.0,82.0,189.0,145.0,010106193124
47.0,56.0,79.0,80.0,51.0,70.0,149.0,143.0,01010309317
56.0,49.0,75.0,75.0,57.0,42.0,228.0,222.0,01010412364
51.0,68.0,111.0,97.0,55.0,68.0,142.0,165.0,01010620351
62.0,37.0,98.0,105.0,52.0,52.0,143.0,147.0,02010408301
75.0,108.0,151.0,160.0,80.0,80.0,162.0,200.0,02021136325
73.0,61.0,97.0,100.0,59.0,74.0,163.0,162.0,02021240316
70.0,65.0,107.0,98.0,81.0,72.0,176.0,166.0,01010414340
34.0,34.0,69.0,57.0,45.0,41.0,117.0,98.0,02010512306
77.0,69.0,83.0,85.0,84.0,77.0,160.0,168.0,02020822344
48.0,75.0,128.0,89.0,51.0,60.0,196.0,162.0,02021243310
42.0,42.0,113.0,81.0,65.0,44.0,143.0,134.0,01010205313
23.0,57.0,61.0,71.0,33.0,56.0,104.0,164.0,02021557330
51.0,47.0,94.0,81.0,49.0,48.0,129.0,155.0,02021032318
66.0,63.0,98.0,117.0,66.0,58.0,147.0,170.0,02020821317
33.0,39.0,50.0,50.0,34.0,34.0,112.0,107.0,02010513345
64.0,63.0,75.0,81.0,57.0,64.0,135.0,174.0,01010311328
49.0,45.0,98.0,118.0,57.0,53.0,116.0,146.0,01010517323
59.0,70.0,112.0,110.0,44.0,57.0,138.0,159.0,02021556328
51.0,58.0,89.0,75.0,46.0,49.0,166.0,158.0,01010308308
61.0,48.0,87.0,89.0,66.0,68.0,144.0,156.0,02020821307
83.0,88.0,119.0,120.0,75.0,62.0,189.0,202.0,01010207389
69.0,69.0,111.0,105.0,61.0,71.0,173.0,173.0,01010310340
57.0,50.0,77.0,75.0,63.0,61.0,149.0,170.0,02021135339
62.0,54.0,95.0,94.0,57.0,58.0,169.0,157.0,01010621369
45.0,47.0,80.0,82.0,45.0,60.0,154.0,203.0,02021137301
81.0,84.0,127.0,168.0,63.0,65.0,185.0,188.0,02021032319
46.0,59.0,82.0,101.0,67.0,47.0,157.0,153.0,02010409316
72.0,69.0,99.0,94.0,62.0,65.0,134.0,168.0,01010621343
56.0,44.0,78.0,77.0,60.0,55.0,148.0,220.0,01010620381
52.0,51.0,84.0,76.0,53.0,51.0,121.0,154.0,02010306313
68.0,69.0,119.0,109.0,50.0,73.0,127.0,157.0,02020925313
85.0,71.0,283.0,278.0,49.0,16.0,342.0,298.0,02021240328
70.0,60.0,92.0,61.0,55.0,37.0,154.0,160.0,01010414347
66.0,79.0,113.0,99.0,68.0,78.0,215.0,252.0,01010414332
61.0,64.0,76.0,69.0,67.0,58.0,129.0,146.0,02020822322
68.0,68.0,110.0,114.0,63.0,63.0,207.0,190.0,01010310350
62.0,60.0,92.0,95.0,59.0,62.0,142.0,178.0,02021240304
67.0,91.0,105.0,96.0,45.0,63.0,130.0,145.0,010101023145
57.0,84.0,87.0,122.0,38.0,80.0,188.0,216.0,02021242302
70.0,56.0,176.0,157.0,73.0,62.0,195.0,206.0,01010101364
78.0,82.0,99.0,117.0,69.0,67.0,145.0,173.0,01010308337
82.0,50.0,116.0,107.0,60.0,70.0,203.0,216.0,02020923304
89.0,77.0,184.0,112.0,77.0,52.0,191.0,201.0,02021027310
74.0,69.0,109.0,115.0,71.0,62.0,212.0,205.0,01010620343
59.0,111.0,119.0,134.0,94.0,68.0,128.0,190.0,02020616311
55.0,46.0,99.0,107.0,45.0,48.0,125.0,159.0,01010101346
82.0,88.0,117.0,123.0,86.0,90.0,226.0,230.0,02021135318
53.0,71.0,171.0,122.0,64.0,81.0,171.0,171.0,02020614321
57.0,56.0,109.0,112.0,57.0,55.0,157.0,173.0,02021556327
61.0,47.0,82.0,91.0,44.0,37.0,165.0,194.0,01010310362
80.0,76.0,89.0,94.0,68.0,82.0,124.0,121.0,01010619319
